query_id	source_query_id	query	split	answer
vimqa_train_007175	vimqa_train_007175	Thành phố nơi sáng lập The Doors lớn thứ năm tại Hoa Kỳ phải không?	train	không
vimqa_train_007176	vimqa_train_007176	Tác phẩm mà Vivien Leigh đóng vai Scarlett O'Hara xuất bản lần đầu năm nào?	train	1936
vimqa_train_007177	vimqa_train_007177	Nhóm nhạc của ca khúc "Light My Fire" giải tán vào năm nào?	train	1973
vimqa_train_007178	vimqa_train_007178	Quê hương của Kamiki Ryunosuke có phía tây giáp với bán đảo nào?	train	Triều Tiên
vimqa_train_007179	vimqa_train_007179	Nguyễn Thiện Nhân hiện đang nắm giữ chức vụ gì	train	uỷ viên Bộ Chính trị , Bí thư Thành uỷ Thành phố Hồ Chí Minh
vimqa_train_007180	vimqa_train_007180	Ca sĩ có đĩa đơn Can't Hold Us Down xếp ở vị trí thứ mấy trong danh sách 100 ca sĩ vĩ đại nhất mọi thời đại của Rolling Stone năm 2008?	train	58
vimqa_train_007181	vimqa_train_007181	Ca sĩ bị đĩa đơn "End of the Road" của nhóm Boyz II Men phá vỡ kỷ lục thường được mệnh danh là Ông hoàng nhạc Rock and Roll phải không?	train	đúng
vimqa_train_007182	vimqa_train_007182	Hãng thu âm đã phát hành ca khúc "I Knew You Were Trouble" năm 2012 chuyên về nhạc nhạc pop phải không?	train	đúng
vimqa_train_007183	vimqa_train_007183	Quốc gia có Rutherford B. Hayes là tổng thống thứ 19 có tên đầy đủ là gì?	train	Hợp chúng quốc Hoa Kỳ
vimqa_train_007184	vimqa_train_007184	Câu lạc bộ có Steven Gerrard hiện đang làm huấn luyện viên trưởng được sáng lập năm nào?	train	1874
vimqa_train_007185	vimqa_train_007185	Quốc gia của Harry Kane có dân số đạt trên 53 triệu người phải không?	train	đúng
vimqa_train_007186	vimqa_train_007186	Đại học mà Robert H. Grubbs làm dự án tiến sĩ có tên là gì năm 1754?	train	King's College
vimqa_train_007187	vimqa_train_007187	Đội bóng mà Kluivert là trụ cột năm 19 tuổi đã vô địch Cúp C1 bao nhiêu lần?	train	4 lần
vimqa_train_007188	vimqa_train_007188	Nhóm nhạc có bài hát I Want You Back hoạt động từ năm nào?	train	1966
vimqa_train_007189	vimqa_train_007189	Đất nước của Patrick Swayze có bao nhiêu tiểu bang?	train	50
vimqa_train_007190	vimqa_train_007190	Đội bóng mà Ashley Simon Young chơi ở vị trí tiền vệ cánh có trụ sở ở đâu?	train	Birmingham
vimqa_train_007191	vimqa_train_007191	ếch đồng là gì	train	là một loài ếch trong họ Ranidae
vimqa_train_007192	vimqa_train_007192	Ban nhạc có Jeff Beck là một trong số 3 tay guitar nổi tiếng nhất từng chơi đã có nhiều hit trong thập niên 60 phải không?	train	đúng
vimqa_train_007193	vimqa_train_007193	Đĩa đơn nào từ album Nelly Furtado là quán quân tại Mỹ lấy cảm hứng từ bài hát năm 1983 của The Eurythmics "Here Comes the Rain Again"?	train	Say It Right
vimqa_train_007194	vimqa_train_007194	Địa điểm mà Christina Aguilera có được một ngôi sao nằm ở phố Vine ở Hollywood, California, Hoa Kỳ phải không?	train	đúng
vimqa_train_007195	vimqa_train_007195	Tập đoàn sản xuất phim Ninja Sentai Kakuranger có trụ sở ở Ishikawa phải không?	train	không
vimqa_train_007196	vimqa_train_007196	Quốc gia nhập khẩu bộ phim Juken Sentai Gekiranger dưới tên Power Rangers Wild Spirit nằm trên bán đảo nào?	train	bán đảo Triều Tiên
vimqa_train_007197	vimqa_train_007197	Ai hiện tại là Phó Tổng cục trưởng Tổng cục An ninh II của Bộ Công an	train	Nguyễn Minh Kha
vimqa_train_007198	vimqa_train_007198	Các ca khúc của Carl Perkins đã ảnh hưởng tới nghệ sĩ nào sinh tháng 11 năm 1942?	train	Jimi Hendrix
vimqa_train_007199	vimqa_train_007199	Quốc gia nào mà Madman Entertainment chuyên phân phối anime và manga Nhật Bản có tên tiếng Việt là Niu-Di-Lân?	train	New Zealand
vimqa_train_007200	vimqa_train_007200	Hệ mặt trời được hình thành khi nào	train	cách đây 5 tỉ năm
vimqa_train_007201	vimqa_train_007201	Đất nước của vợ Paul Gauguin nằm phía Tây Nam của nước nào?	train	Thụy Điển
vimqa_train_007202	vimqa_train_007202	Salomon Kalou không phải thành viên của đội tuyển bóng đá nằm ở Tây Phi phải không?	train	không
vimqa_train_007203	vimqa_train_007203	Công ty thành lập nhóm nhạc Tomorrow X Together trước đây có tên là gì?	train	Big Hit Entertainment
vimqa_train_007204	vimqa_train_007204	Quốc gia của Andrew Jackson có tên đầy đủ là Đại Hàn Dân Quốc phải không?	train	không
vimqa_train_007205	vimqa_train_007205	Dân số Nhật Bản là bao nhiêu	train	gần 127 triệu người
vimqa_train_007206	vimqa_train_007206	vườn đất nước phong nha kẻ bàng ở đâu	train	trung tâm của khu vực miền trung Việt nam
vimqa_train_007207	vimqa_train_007207	Vịnh nào là một trong những vịnh lớn nhất thế giới trông tương tự như một tam giác	train	Vịnh Bengal
vimqa_train_007208	vimqa_train_007208	Mạng truyền hình phát sóng phim Dai Sentai Goggle V có trụ sở đặt tại đâu?	train	Roppongi, Minato, Tokyo, Nhật Bản
vimqa_train_007209	vimqa_train_007209	Ban nhạc mà Brian Epstein trở thành quản lý năm 1963 có 4 thành viên phải không?	train	đúng
vimqa_train_007210	vimqa_train_007210	Công ty phát hành bài hát Like Ooh-Ahh được thành lập vào năm nào?	train	1997
vimqa_train_007211	vimqa_train_007211	Singapore có bao nhiêu ngôn ngữ chính thức	train	4 ngôn ngữ chính thức
vimqa_train_007212	vimqa_train_007212	Lý Long Tường là con của vua Lý nào	train	Lý Anh Tông
vimqa_train_007213	vimqa_train_007213	Tổ chức điều hành dự án Virtual International Authority File được thành lập bởi ai?	train	Fred Kilgour
vimqa_train_007214	vimqa_train_007214	Chet Atkins nhỏ tuổi hơn Angus Young phải không?	train	không
vimqa_train_007215	vimqa_train_007215	Ai là người sáng lập nhà Tiền Lê	train	Lê Hoàn
vimqa_train_007216	vimqa_train_007216	Đất nước nào có chương trình truyền hình siêu anh hùng người đóng tương tự như Sport Ranger toạ lạc trên biển Thái Bình Dương?	train	Nhật Bản
vimqa_train_007217	vimqa_train_007217	Quốc gia của Okazaki Shinji nằm trên biển nào?	train	Thái Bình Dương
vimqa_train_007218	vimqa_train_007218	Ai là người thành lập nhà Tiền Lê	train	Lê Hoàn
vimqa_train_007219	vimqa_train_007219	Tên gọi Ôxy được đặt vào năm nào	train	năm 1777
vimqa_train_007220	vimqa_train_007220	Hãng thu âm phát hành ca khúc I Knew You Were Trouble có trụ sở đặt tại đâu?	train	Nashville, Tinnessee
vimqa_train_007221	vimqa_train_007221	Hồ Tây trước đây còn có những tên gọi gì	train	Đầm Xác Cáo , Hồ Kim Ngưu , Lãng Bạc , Dâm Đàm , Đoài Hồ
vimqa_train_007222	vimqa_train_007222	Vịnh Xuân Quyền có nguồn gốc ở đâu	train	Nam Thiếu Lâm tại tỉnh Phúc Kiến , Trung Quốc
vimqa_train_007223	vimqa_train_007223	Nhóm nhạc Pink Floyd từng thu âm tại Abbey Road Studios có thủ lĩnh là Barrett phải không?	train	đúng
vimqa_train_007224	vimqa_train_007224	Quốc gia của Jay-Jay Okocha không phải là thành viên của Liên Hợp Quốc năm 1960 đúng không?	train	không
vimqa_train_007225	vimqa_train_007225	Diễn viên nào trong bộ phim Donnie Darko sinh ngày 28 tháng 4 năm 1952?	train	Mary McDonnell
vimqa_train_007226	vimqa_train_007226	Đất nước của Thierry Henry nổi lên thành một đại cường tại Châu Âu vào thời kỳ nào?	train	hậu kỳ Trung Cổ
vimqa_train_007227	vimqa_train_007227	Lý mạc sầu là ai	train	là một nhân vật hư cấu trong tiểu thuyết Thần điêu hiệp lữ của Kim Dung
vimqa_train_007228	vimqa_train_007228	Tác phẩm mà Adrian Cronauer gây cảm hứng có nội dung nói về gì?	train	Chiến tranh Việt Nam
vimqa_train_007229	vimqa_train_007229	Đất nước có bảng xếp hạng Dance Club Songs có thủ đô là gì?	train	Washington, D.C.
vimqa_train_007230	vimqa_train_007230	Trường mà Jim Peebles hiện đang là Giáo sư danh dự của Albert Einstein toạ lạc ở đâu?	train	Princeton, New Jersey, Hoa Kỳ
vimqa_train_007231	vimqa_train_007231	Nghệ sĩ của album "I Am... Sasha Fierce" sinh ra và lớn lên tại đâu?	train	Houston, Texas
vimqa_train_007232	vimqa_train_007232	Quê hương của Andrew Jackson có tên đầy đủ là gì?	train	Hợp chúng quốc Hoa Kỳ
vimqa_train_007233	vimqa_train_007233	Hãng phim hoạt hình mà Madman Entertainment quản lý phát hành công chiếu đa phần phim có trụ sở ở đâu?	train	Koganei, Tokyo, Nhật Bản
vimqa_train_007234	vimqa_train_007234	Seventeen là nhóm nhạc nước nào	train	Hàn Quốc
vimqa_train_007235	vimqa_train_007235	"What a Girls Wants" là đĩa đơn thứ hai trích từ album đầu tay Christina Aguilera của Christina Aguilera được phát hành năm nào ?	train	1999
vimqa_train_007236	vimqa_train_007236	Giải đấu mà câu lạc bộ Villarreal CF hiện đang chơi thuộc hệ thống giải đấu bóng đá của nước nào?	train	Tây Ban Nha
vimqa_train_007237	vimqa_train_007237	Quê hương của Aymeric Laporte nằm phía nào của Châu Âu?	train	Tây Nam
vimqa_train_007238	vimqa_train_007238	Tập truyện mà Albus Dumbledore xuất hiện lần đầu tiên là cuốn đầu trong loạt tiểu thuyết Harry Potter phải không?	train	đúng
vimqa_train_007239	vimqa_train_007239	Khu đô thị Phú Mỹ Hưng do tổ chức nào xây dựng	train	Công ty Liên doanh Phú Mỹ Hưng
vimqa_train_007240	vimqa_train_007240	Chi Pu đã tự sản xuất bộ phim nào	train	"My Sunshine"
vimqa_train_007241	vimqa_train_007241	Quốc gia có giải thưởng Golden Disc Awards nằm trên bán đảo nào?	train	Triều Tiên
vimqa_train_007242	vimqa_train_007242	Ai chung với Jean-Marie Lehn đã đoạt giải Nobel Hóa học năm 1987 mất năm 1989?	train	Charles J. Pedersen
vimqa_train_007243	vimqa_train_007243	Chiến tranh Việt Nam chấm dứt năm bao nhiêu	train	năm 1975
vimqa_train_007244	vimqa_train_007244	Giải thưởng nào của ban nhạc Muse được đặt theo nhà giải trí sinh tại Cardiff, Ivor Novello?	train	Giải Ivor Novello
vimqa_train_007245	vimqa_train_007245	Diễn viên thủ vai Hermione Granger sinh ra ở New York phải không?	train	không
vimqa_train_007246	vimqa_train_007246	Đất nước của câu lạc bộ Real Madrid C.F. đông dân thứ mấy tại châu Âu?	train	thứ 6
vimqa_train_007247	vimqa_train_007247	Đại học nào của giáo sư Thomas A. Steitz được thành lập năm 1701?	train	Đại học Yale
vimqa_train_007248	vimqa_train_007248	Công ty tài năng của nhóm nhạc TWICE được thành lập năm nào?	train	1997
vimqa_train_007249	vimqa_train_007249	Viện đại học mà Roger D. Kornberg hiện là giáo sư có diện tích lớn thứ mấy trên thế giới?	train	hai
vimqa_train_007250	vimqa_train_007250	Giải thưởng nào Danny DeVito đã thắng là một giải thưởng của Hiệp hội báo chí nước ngoài ở Hollywood?	train	Giải Quả cầu vàng
vimqa_train_007251	vimqa_train_007251	Quốc gia của Susan Sarandon thuộc châu lục nào?	train	châu Mỹ
vimqa_train_007252	vimqa_train_007252	Đại học mà Akasaki Isamu có bằng tiến sĩ ngành điện tử năm 1964 còn được gọi là gì?	train	Meidai
vimqa_train_007253	vimqa_train_007253	Bạc Oxit có màu gì	train	màu nâu đen hoặc nâu đậm
vimqa_train_007254	vimqa_train_007254	Tổng thống mà Anwar Al-Sadad là thân tín được bầu làm tổng thống Ai Cập năm 1756 phải không?	train	không
vimqa_train_007255	vimqa_train_007255	Bài hát mà Ray Charles có bản tái phẩm do ai viết lời?	train	Katharine Lee Bates
vimqa_train_007256	vimqa_train_007256	Nhóm nhạc có bài hát She Loves You được thành lập tại Liverpool phải không?	train	đúng
vimqa_train_007257	vimqa_train_007257	Nơi mà Diaz là nữ diễn viên trên 40 tuổi dược trả lương cao nhất nằm ở thành phố Los Angeles phải không?	train	đúng
vimqa_train_007258	vimqa_train_007258	Ai viết lời bài hát Bleeding Love sinh ngày 26 tháng 6 năm 1979?	train	Ryan Tedder
vimqa_train_007259	vimqa_train_007259	Diễn viên nào tham gia phim Mamma Mia! Yêu lần nữa có cha mẹ đều làm giảng viên Đại học Hoàng gia Winchester?	train	Colin Firth
vimqa_train_007260	vimqa_train_007260	Tập đoàn truyền thông mà Joan Crawford kí hợp đồng điện ảnh năm 1925 được thành lập từ năm nào ?	train	1924
vimqa_train_007261	vimqa_train_007261	Tác giả của vở opera Mozart và Salieri là người nước nào?	train	Nga
vimqa_train_007262	vimqa_train_007262	Ai cùng với Greg Winter được trao giải Nobel Hóa học năm 2018 sinh năm 1956?	train	Frances Arnold
vimqa_train_007263	vimqa_train_007263	Nghệ sĩ đóng vai Adrian Cronauer trong cuốn phim chiếu năm 1987 Good Morning, Vietnam là người nước Anh phải không?	train	không
vimqa_train_007264	vimqa_train_007264	Thành phố có Dolby Theatre là thành phố lớn thứ mấy tiểu bang California?	train	nhất
vimqa_train_007265	vimqa_train_007265	Thành phố xuất thân của nhóm nhạc "Guns N' Roses" được viết tắt là gì bởi những người Việt ở những vùng lân cận?	train	Los (Lốt)
vimqa_train_007266	vimqa_train_007266	Phanxicô Xaviê Trương Bửu Diệp mất vào năm nào	train	năm 1946
vimqa_train_007267	vimqa_train_007267	Ca khúc nào trở thành thánh ca cho phong trào dân quyền được phát hành năm 1963?	train	Blowin' in the Wind
vimqa_train_007268	vimqa_train_007268	Quốc gia có The Korea Herald thuộc khu vực nào của châu Á?	train	Đông Á
vimqa_train_007269	vimqa_train_007269	Tổ chức bầu chọn Lauren Bacall là một trong 25 nữ nghệ sĩ xuất sắc nhất trong lịch sử điện ảnh Mỹ được sáng lập năm nào?	train	1967
vimqa_train_007270	vimqa_train_007270	Tom và Jerry là bộ phim của nước nào	train	Mỹ
vimqa_train_007271	vimqa_train_007271	Ông già Noel được xây dựng từ hình tượng của ai	train	Santa Claus
vimqa_train_007272	vimqa_train_007272	Công ty của Super Junior được thành lập vào năm nào?	train	1995
vimqa_train_007273	vimqa_train_007273	Cuba độc lập từ năm nào	train	năm 1902
vimqa_train_007274	vimqa_train_007274	Huấn luyện viên dẫn dắt lâu nhất tại câu lạc bộ mà Tony Alexander Adams đã dành trọn sự nghiệp cầu thủ của mình là ai ?	train	Arsène Wenger
vimqa_train_007275	vimqa_train_007275	Đất nước của Michelle Akers có bao nhiêu Biệt khu thổ dân châu Mỹ?	train	326
vimqa_train_007276	vimqa_train_007276	Diện tích của Philippines là bao nhiêu	train	300.000 km2
vimqa_train_007277	vimqa_train_007277	Nghệ sĩ có album Thriller và Bad có Glen Ballard tham gia viết nhạc được mệnh danh là gì?	train	Ông hoàng nhạc pop
vimqa_train_007278	vimqa_train_007278	Người viết ca khúc Strawberry Fields Forever có tên khai sinh là gì?	train	John Winston Lennon
vimqa_train_007279	vimqa_train_007279	Câu lạc bộ mà Franz Beckenbauer là chủ tịch có trụ sở ở đâu?	train	München, Đức
vimqa_train_007280	vimqa_train_007280	Nhóm nhạc có Pete Best là cựu thành viên được sáng lập tại đâu?	train	Liverpool
vimqa_train_007281	vimqa_train_007281	Hãng cùng Clay Aiken phát hành hai album Tried and True và Steadfast được ai sáng lập?	train	Edward Lewis
vimqa_train_007282	vimqa_train_007282	Đất nước có bảng xếp hạng Official New Zealand Music Chart nằm ở khu vực nào của Thái Bình Dương?	train	phía tây nam
vimqa_train_007283	vimqa_train_007283	Trần Tuấn Anh sinh năm bao nhiêu	train	năm 1964
vimqa_train_007284	vimqa_train_007284	Quốc gia nơi Angela Lansbury ở hầu hết thời gian nằm ở châu lục nào?	train	châu Mỹ
vimqa_train_007285	vimqa_train_007285	Giải thưởng mà bài hát "Stronger Than Me" đã mang về cho Amy Winehouse có tên gốc The Ivor Novello Awards phải không?	train	đúng
vimqa_train_007286	vimqa_train_007286	Bộ phim nào Jason Isaacs tham gia chuyển thể từ tiểu thuyết cùng tên của nữ nhà văn Anh Quốc J. K. Rowling?	train	Harry Potter
vimqa_train_007287	vimqa_train_007287	Dân số của Na Uy là bao nhiêu	train	4.7 triệu người
vimqa_train_007288	vimqa_train_007288	Công ty nào phát hành đĩa đơn Nothing Really Matters chiếm lĩnh một nửa thị trường The CW Television Network?	train	Warner Bros.
vimqa_train_007289	vimqa_train_007289	Ai viết lời ca khúc I Gotta Feeling là một DJ?	train	David Guetta
vimqa_train_007290	vimqa_train_007290	Quê hương của Jay-Jay Okocha trở thành thành viên của Liên Hợp Quốc năm nào?	train	Năm 1960
vimqa_train_007291	vimqa_train_007291	Người nào cùng Leymah Gbowee nhận giải Nobel Hòa bình năm 2011 là Tổng thống Liberia?	train	Ellen Johnson Sirleaf
vimqa_train_007292	vimqa_train_007292	Vườn quốc gia Cúc Phương còn được gọi là gì	train	rừng Cúc Phương
vimqa_train_007293	vimqa_train_007293	Ban nhạc có Jack White là ca sĩ và ghita chính được thành lập vào năm nào?	train	1997
vimqa_train_007294	vimqa_train_007294	Giải thưởng Francis William Aston được trao vào năm 1922 được trao hàng năm cho ai?	train	các nhà khoa học trong lĩnh vực hoá học
vimqa_train_007295	vimqa_train_007295	Đất nước của Kitasato Shibasaburo toạ lạc trên biển nào?	train	Thái Bình Dương
vimqa_train_007296	vimqa_train_007296	Đất nước của câu lạc bộ Hamburger SV có thủ đô là gì?	train	Berlin
vimqa_train_007297	vimqa_train_007297	Cuốn sách Luận ngữ trong nhóm sách hình thành nền tảng quan trọng cho khoa cử xuyên suốt các triều đại Trung Quốc từ năm 1313 đến năm 1905 do Khổng Tử và những đệ tử của mình biên soạn phải không?	train	đúng
vimqa_train_007298	vimqa_train_007298	Tổ chức Mohamed ElBaradei từng là Tổng giám đốc thành lập năm 1957 phải không?	train	đúng
vimqa_train_007299	vimqa_train_007299	Quốc gia của Shirakawa Hideki nằm trên biển nào?	train	Thái Bình Dương
vimqa_train_007300	vimqa_train_007300	Vợ của nghệ sĩ nhạc đồng quê Faith Hill sinh năm bao nhiêu ?	train	1967
vimqa_train_007301	vimqa_train_007301	Đất nước của ca sĩ có album Solar Power nằm tại khu vực phía tây nam của đại dương nào?	train	Thái Bình Dương
vimqa_train_007302	vimqa_train_007302	Giải thưởng John Polanyi được trao năm 1986 được trao hàng năm cho ai?	train	các nhà khoa học trong lĩnh vực hoá học
vimqa_train_007303	vimqa_train_007303	Nghệ sĩ bị đĩa đơn "End of the Road" của nhóm Boyz II Men phá vỡ kỷ lục thường được mệnh danh là gì?	train	Ông hoàng nhạc Rock and Roll
vimqa_train_007304	vimqa_train_007304	Tác phẩm nào của diễn viên phim The Return of the Pink Panther là một bộ phim nhạc kịch năm 1965 của đạo diễn Robert Wise?	train	The Sound of Music
vimqa_train_007305	vimqa_train_007305	Sân nhà của đội Manchester United là sân vận động lớn thứ chín ở Anh phải không?	train	không
vimqa_train_007306	vimqa_train_007306	Thành phố mà ban nhạc Matchbox Twenty được thành lập có dân số bao nhiêu năm 2016?	train	2.387.138
vimqa_train_007307	vimqa_train_007307	Vai diễn Antonio Salieri của F. Murray Abraham là nhà sư phạm người Ý phải không?	train	đúng
vimqa_train_007308	vimqa_train_007308	Núi Yên Tử cao bao nhiêu mét	train	1068m so với mực nước biển
vimqa_train_007309	vimqa_train_007309	Tổ chức điều hành dự án Virtual International Authority File được sáng lập bởi ai?	train	Fred Kilgour
vimqa_train_007310	vimqa_train_007310	Giải thưởng Roderick MacKinnon giành năm 2003 có tên tiếng Thụy Điển là gì?	train	Nobelpriset i kemi
vimqa_train_007311	vimqa_train_007311	Ngô Diệc Phàm từng là thành viên của nhóm nhạc nào	train	EXO
vimqa_train_007312	vimqa_train_007312	Quốc gia của nghệ sĩ có album Solar Power nằm ở khu vực phía nào của Thái Bình Dương?	train	tây nam
vimqa_train_007313	vimqa_train_007313	Quê hương của Kailash Satyarthi tiếp giáp với biển nào ở phía Tây – Nam?	train	Ả Rập
vimqa_train_007314	vimqa_train_007314	Thành phố có Fulham F.C. là đội bóng bóng đá chuyên nghiệp lâu đời nhất có tên tiếng Anh là gì?	train	London
vimqa_train_007315	vimqa_train_007315	Cat Stevens lớn tuổi hơn Jacques Antoine Charles Bresse phải không?	train	không
vimqa_train_007316	vimqa_train_007316	Câu lạc bộ mà Aleksandar Kolarov hiện chơi ở vị trí hậu vệ trái đã giành 50 danh hiệu lớn danh hiệu lớn phải không?	train	không
vimqa_train_007317	vimqa_train_007317	Bộ phim nào Janet Gaynor tham gia có kịch bản nổi tiếng và đã được thực hiện 4 lần vào bốn thập kỷ khác nhau?	train	A Star Is Born
vimqa_train_007318	vimqa_train_007318	Nhóm nhạc có Harry Styles là cựu thành viên giành hạng mấy trong cuộc thi The X Factor của Anh Quốc?	train	ba
vimqa_train_007319	vimqa_train_007319	Đất nước có tờ báo chính là Dong-a Ilbo có tên gọi chính thức là gì?	train	Đại Hàn Dân Quốc
vimqa_train_007320	vimqa_train_007320	Andriy Mykolayovych Shevchenko lớn tuổi hơn Shirley MacLaine phải không?	train	không
vimqa_train_007321	vimqa_train_007321	Ca sĩ bài hát "Get Right" có nicknam là gì?	train	J. Lo
vimqa_train_007322	vimqa_train_007322	Phim có vai Chris Washington của Daniel Kaluuya được đạo diễn bởi ai?	train	Jordan Peele
vimqa_train_007323	vimqa_train_007323	Bộ phim nào Katie Leung nhận được vai là từ phần thứ tư trong bộ tiểu thuyết Harry Potter?	train	Harry Potter và Chiếc cốc lửa
vimqa_train_007324	vimqa_train_007324	Đất nước của Shirley MacLaine có dân số dưới 331 triệu người phải không?	train	không
vimqa_train_007325	vimqa_train_007325	Quốc gia mà Anwar Al-Sadad là Tổng thống thứ 3 trong lịch sử có phần lớn lãnh thổ nằm tại Đông Âu phải không?	train	không
vimqa_train_007326	vimqa_train_007326	Adrien Brody nhỏ tuổi hơn Michael Ballack phải không?	train	không
vimqa_train_007327	vimqa_train_007327	Thành viên nào của ban nhạc SKZ sinh tháng 10 năm 1998?	train	Lee Know
vimqa_train_007328	vimqa_train_007328	Câu lạc bộ Patrick Vieira gia nhập năm 2006 được sáng lập ngày nào?	train	ngày 9 tháng 3 năm 1908
vimqa_train_007329	vimqa_train_007329	Đất nước của Tomas Lindahl nối với Đan Mạch bằng cây cầu nào?	train	Öresund
vimqa_train_007330	vimqa_train_007330	Câu lạc bộ nào của Kenny Dalglish có trụ sở đặt ở Glasgow?	train	Celtic F.C.
vimqa_train_007331	vimqa_train_007331	Công ty phát hành album Don't Mess Up My Tempo được thành lập vào năm nào?	train	1995
vimqa_train_007332	vimqa_train_007332	Audrey Hepburn nhỏ tuổi hơn Alicia Keys phải không?	train	không
vimqa_train_007333	vimqa_train_007333	Giải thưởng Wangari Muta Maathai được nhận năm 2004 và được xem như người phụ nữ Châu Phi được trao giải này được sáng lập theo di chúc của ai ?	train	Alfred Nobel
vimqa_train_007334	vimqa_train_007334	Hãng thu âm ký hợp đồng với Brian Wilson năm 1962 có toà nhà trụ sở chính đặt tại Hollywood, Los Angeles phải không?	train	đúng
vimqa_train_007335	vimqa_train_007335	Bảng xếp hạng mà Backstreet Boys đã từng đứng thứ 12 trong top 40 phát hành bao lâu một lần?	train	hàng tuần
vimqa_train_007336	vimqa_train_007336	Người cùng với Emily Greene Balch được trao giải Nobel Hòa bình năm 1946 là người nước nào?	train	Mỹ
vimqa_train_007337	vimqa_train_007337	Quốc gia của tổ chức Toei Company nằm ở khu vực nào của Châu Á?	train	Đông Á
vimqa_train_007338	vimqa_train_007338	Nghệ sĩ nào đã có Mark Ronson sản xuất album sinh năm 1983?	train	Amy Winehouse
vimqa_train_007339	vimqa_train_007339	Đội bóng nào trong nhóm Big 3 đã đoạt 2 chiếc cúp cao nhất châu Âu?	train	S.L. Benfica
vimqa_train_007340	vimqa_train_007340	Nhà xuất bản tạp chí Bloomberg Businessweek được sáng lập với khoản đầu tư khoảng một phần ba công ty từ đâu ?	train	Merrill Lynch
vimqa_train_007341	vimqa_train_007341	Yang Jiwon là thành viên nhóm nhạc dự án UNI.T thông qua chương trình thực tế được phát sóng trên kênh nào?	train	KBS2
vimqa_train_007342	vimqa_train_007342	Nghệ sĩ có album I Am... Sasha Fierce sinh năm nào?	train	1981
vimqa_train_007343	vimqa_train_007343	Giải thưởng mà Edwin G. Krebs đoạt năm 1992 được trao hàng năm cho những khám phá nổi bật trong lĩnh vực nào?	train	khoa học sự sống và y học
vimqa_train_007344	vimqa_train_007344	Công ty phát hành album Don't Mess Up My Tempo được sáng lập năm nào?	train	1995
vimqa_train_007345	vimqa_train_007345	Quốc gia Millard Fillmore là tổng thống thứ 13 thuộc châu nào?	train	châu Mỹ
vimqa_train_007346	vimqa_train_007346	Người được Sutcliffe gợi ý cái tên "The Beatles" sinh năm 1680 phải không?	train	không
vimqa_train_007347	vimqa_train_007347	Karl Heinrich Marx mất năm nào	train	năm 1883
vimqa_train_007348	vimqa_train_007348	Nghệ sĩ mà Charlie Puth hợp tác phát hành đĩa đơn Marvin Gaye sinh năm nào?	train	1993
vimqa_train_007349	vimqa_train_007349	Ca sĩ có đĩa đơn Keeps Gettin' Better sinh năm nào?	train	1980
vimqa_train_007350	vimqa_train_007350	Nhật báo Hồng Kông Minh Báo do ai sáng lập	train	Kim Dung
vimqa_train_007351	vimqa_train_007351	Bộ phim nổi tiếng nào của Christopher Plummer do Ernest Lehman viết kịch bản?	train	The Sound of Music
vimqa_train_007352	vimqa_train_007352	Thành phố trụ sở của đội bóng Chelsea F.C. nằm ở bờ nào của sông Thames?	train	bờ trái
vimqa_train_007353	vimqa_train_007353	Album có ca khúc "California Gurls" được phát hành bởi hãng nào?	train	Capital Record
vimqa_train_007354	vimqa_train_007354	Đất nước của Roger Milla có tổng thống là ai năm 1982?	train	Paul Biya
vimqa_train_007355	vimqa_train_007355	tổng dân số châu á là bao nhiêu	train	4 tỉ người
vimqa_train_007356	vimqa_train_007356	Người được Linda dành tặng ca khúc "Beautiful" là người nước nào?	train	Mỹ
vimqa_train_007357	vimqa_train_007357	Hiệp hội mà Otto Hahn là chủ tịch sáng lập có đóng quỹ của bao nhiêu bang và liên bang của Đức?	train	16
vimqa_train_007358	vimqa_train_007358	Quốc gia của vợ Paul Gauguin nằm phía Tây Nam của nước nào?	train	Thụy Điển
vimqa_train_007359	vimqa_train_007359	Quốc gia của câu lạc bộ Hamburger SV có thủ đô là gì?	train	Berlin
vimqa_train_007360	vimqa_train_007360	Didier Drogba lớn tuổi hơn Shirley MacLaine phải không?	train	không
vimqa_train_007361	vimqa_train_007361	Quê hương của Alben W. Barkley có tên đầy đủ là gì?	train	Hợp chúng quốc Hoa Kỳ
vimqa_train_007362	vimqa_train_007362	Quê hương của Frits Zernike nằm tại đâu của Châu Âu?	train	Tây Âu
vimqa_train_007363	vimqa_train_007363	Câu lạc bộ mà Aleksandar Kolarov hiện chơi ở vị trí hậu vệ trái đã giành bao nhiêu danh hiệu lớn?	train	39 danh hiệu lớn
vimqa_train_007364	vimqa_train_007364	Sân bay quốc tế Nội Bài thuộc huyện nào	train	huyện Sóc Sơn
vimqa_train_007365	vimqa_train_007365	Tác phẩm nào của Christopher Plummer là một bộ phim nhạc kịch năm 1965?	train	The Sound of Music
vimqa_train_007366	vimqa_train_007366	Quê hương của Okazaki Shinji nằm trên biển nào?	train	Thái Bình Dương
vimqa_train_007367	vimqa_train_007367	Nhóm nhạc có Brian Jones là người sáng lập và thủ lĩnh được thành lập ở đâu?	train	Luân Đôn
vimqa_train_007368	vimqa_train_007368	Ai là người thành lập ra nước Cộng hoà dân chủ nhân dân Triều Tiên	train	Kim Nhật Thành
