query_id	doc_id	relevance
vimqa_train_006630	vimqa_ctx_85b81b2e85280656	1
vimqa_train_006631	vimqa_ctx_ac066328cc11848b	1
vimqa_train_006632	vimqa_ctx_7fd2979e80b5016f	1
vimqa_train_006633	vimqa_ctx_64954f2dea812309	1
vimqa_train_006634	vimqa_ctx_926a57112f41bf08	1
vimqa_train_006635	vimqa_ctx_0a2bc32cbea78731	1
vimqa_train_006636	vimqa_ctx_5afd20c9372836bd	1
vimqa_train_006637	vimqa_ctx_1a2d2c65cf6f0b6a	1
vimqa_train_006638	vimqa_ctx_1de91260bdf4d75f	1
vimqa_train_006639	vimqa_ctx_430f7ecc603affea	1
vimqa_train_006640	vimqa_ctx_ad9adbb0b9eab003	1
vimqa_train_006641	vimqa_ctx_d084d8d250f60174	1
vimqa_train_006642	vimqa_ctx_bd279e05a17e5f20	1
vimqa_train_006643	vimqa_ctx_1489856db843dfed	1
vimqa_train_006644	vimqa_ctx_23b0d4c762175126	1
vimqa_train_006645	vimqa_ctx_d30e1f36073440c8	1
vimqa_train_006646	vimqa_ctx_9124d4b4528e2e2c	1
vimqa_train_006647	vimqa_ctx_dac4872506f9ca38	1
vimqa_train_006648	vimqa_ctx_f28db91b6b32070d	1
vimqa_train_006649	vimqa_ctx_9e0892ed02e760d8	1
vimqa_train_006650	vimqa_ctx_cc650a302f27ed58	1
vimqa_train_006651	vimqa_ctx_e0a77f698fab149d	1
vimqa_train_006652	vimqa_ctx_795858cd12544de8	1
vimqa_train_006653	vimqa_ctx_5dfc464941a349a7	1
vimqa_train_006654	vimqa_ctx_2983fb8f0b622d12	1
vimqa_train_006655	vimqa_ctx_b179b3d33c6a7431	1
vimqa_train_006656	vimqa_ctx_d17a4470cca8cd46	1
vimqa_train_006657	vimqa_ctx_a9c4a11a8f14f8d3	1
vimqa_train_006658	vimqa_ctx_21015c375b335994	1
vimqa_train_006659	vimqa_ctx_83b92a5fea4993ca	1
vimqa_train_006660	vimqa_ctx_3adc692a16e3035b	1
vimqa_train_006661	vimqa_ctx_02bfa7677c7c4455	1
vimqa_train_006662	vimqa_ctx_e97f97a701849d9f	1
vimqa_train_006663	vimqa_ctx_6d3323d047a5858b	1
vimqa_train_006664	vimqa_ctx_ac02676f277556e3	1
vimqa_train_006665	vimqa_ctx_8c35a1fff45caf28	1
vimqa_train_006666	vimqa_ctx_def0a6e9e4ba9290	1
vimqa_train_006667	vimqa_ctx_627754c3cd289a36	1
vimqa_train_006668	vimqa_ctx_4f9f756499d4b02f	1
vimqa_train_006669	vimqa_ctx_068a6761d192f610	1
vimqa_train_006670	vimqa_ctx_9ddeb82c1e1d684a	1
vimqa_train_006671	vimqa_ctx_f8ee921d58d625d0	1
vimqa_train_006672	vimqa_ctx_28f4771885eb8115	1
vimqa_train_006673	vimqa_ctx_eea71e3cc59d4480	1
vimqa_train_006674	vimqa_ctx_cfefa75ed4cbdef0	1
vimqa_train_006675	vimqa_ctx_26cd35b788837da5	1
vimqa_train_006676	vimqa_ctx_4662654e73cff256	1
vimqa_train_006677	vimqa_ctx_6de92d5f2eb78d5d	1
vimqa_train_006678	vimqa_ctx_1aa3f25a13780c53	1
vimqa_train_006679	vimqa_ctx_07e2a5ac6d14781c	1
vimqa_train_006680	vimqa_ctx_6ad765a7fd1914ff	1
vimqa_train_006681	vimqa_ctx_eefd2d0cff7d6f4d	1
vimqa_train_006682	vimqa_ctx_62e108dff63e5f9c	1
vimqa_train_006683	vimqa_ctx_c0d404dcb3a53e3e	1
vimqa_train_006684	vimqa_ctx_abeafe708516ad0e	1
vimqa_train_006685	vimqa_ctx_8a8ed6546ebdf646	1
vimqa_train_006686	vimqa_ctx_d401d0ccd722b3a8	1
vimqa_train_006687	vimqa_ctx_c1033f95c60577b6	1
vimqa_train_006688	vimqa_ctx_e84fda864d6e60ab	1
vimqa_train_006689	vimqa_ctx_fd9330c5f5aebb5b	1
vimqa_train_006690	vimqa_ctx_271c0330331fd3df	1
vimqa_train_006691	vimqa_ctx_8fa1e5164af75d69	1
vimqa_train_006692	vimqa_ctx_93abfe9a66fed11c	1
vimqa_train_006693	vimqa_ctx_1164f65068aaa290	1
vimqa_train_006694	vimqa_ctx_009061282ff09792	1
vimqa_train_006695	vimqa_ctx_9c150eff4b4894ab	1
vimqa_train_006696	vimqa_ctx_a0817b6efe204616	1
vimqa_train_006697	vimqa_ctx_c33ad7956d34e132	1
vimqa_train_006698	vimqa_ctx_49025f5635cf5eff	1
vimqa_train_006699	vimqa_ctx_26c8ddf9fb02c6fd	1
vimqa_train_006700	vimqa_ctx_f730c7476a96f1c1	1
vimqa_train_006701	vimqa_ctx_b54ce0a4a7218f6c	1
vimqa_train_006702	vimqa_ctx_51e2e68a7f4ce67b	1
vimqa_train_006703	vimqa_ctx_8b63fec7cb7236ef	1
vimqa_train_006704	vimqa_ctx_f1052718782e0e59	1
vimqa_train_006705	vimqa_ctx_e87744c205b12330	1
vimqa_train_006706	vimqa_ctx_2a3e7c0eed0508a3	1
vimqa_train_006707	vimqa_ctx_25b7522c2e6a7c23	1
vimqa_train_006708	vimqa_ctx_b088c4c9f490e702	1
vimqa_train_006709	vimqa_ctx_88705cf10cc53bc9	1
vimqa_train_006710	vimqa_ctx_71a3f70129276369	1
vimqa_train_006711	vimqa_ctx_3be5f74d4e1e6d6b	1
vimqa_train_006712	vimqa_ctx_6f7225b2298a876b	1
vimqa_train_006713	vimqa_ctx_926a57112f41bf08	1
vimqa_train_006714	vimqa_ctx_45e67d2a869cc9b5	1
vimqa_train_006715	vimqa_ctx_f723bc8ce1dad42a	1
vimqa_train_006716	vimqa_ctx_3b0bcc7554dee307	1
vimqa_train_006717	vimqa_ctx_d428fb0da5fa24fc	1
vimqa_train_006718	vimqa_ctx_d401d0ccd722b3a8	1
vimqa_train_006719	vimqa_ctx_1ef54c59d7024ec2	1
vimqa_train_006720	vimqa_ctx_91821166c316463b	1
vimqa_train_006721	vimqa_ctx_43b6430ea71cffbc	1
vimqa_train_006722	vimqa_ctx_efed56195a29782d	1
vimqa_train_006723	vimqa_ctx_f036a7bf71fb5764	1
vimqa_train_006724	vimqa_ctx_f48230b9d3e794bd	1
vimqa_train_006725	vimqa_ctx_69e79128e23c71db	1
vimqa_train_006726	vimqa_ctx_6428828b735e6a17	1
vimqa_train_006727	vimqa_ctx_acce3e2b5e94deb6	1
vimqa_train_006728	vimqa_ctx_01285aec575b7dbb	1
vimqa_train_006729	vimqa_ctx_d63d01b500eed0af	1
vimqa_train_006730	vimqa_ctx_feb33b82fb9457b0	1
vimqa_train_006731	vimqa_ctx_77b09bfea0d571ba	1
vimqa_train_006732	vimqa_ctx_0b321e483667cc01	1
vimqa_train_006733	vimqa_ctx_c2f4cf901dcc2e28	1
vimqa_train_006734	vimqa_ctx_7f5867adb8e40dde	1
vimqa_train_006735	vimqa_ctx_a3dd3513c4a5fe97	1
vimqa_train_006736	vimqa_ctx_754c45fc9c792650	1
vimqa_train_006737	vimqa_ctx_abeafe708516ad0e	1
vimqa_train_006738	vimqa_ctx_5664d90f04fd1554	1
vimqa_train_006739	vimqa_ctx_23f8fbbd0682584c	1
vimqa_train_006740	vimqa_ctx_4ea8d80920b6d633	1
vimqa_train_006741	vimqa_ctx_c13ee61259a68698	1
vimqa_train_006742	vimqa_ctx_dae9a8f7c07c31dc	1
vimqa_train_006743	vimqa_ctx_44e1e5512af56354	1
vimqa_train_006744	vimqa_ctx_8ac9ed33b8c23c79	1
vimqa_train_006745	vimqa_ctx_7bd1da5a5aea0696	1
vimqa_train_006746	vimqa_ctx_d63bba71308e8748	1
vimqa_train_006747	vimqa_ctx_8a8957c9cb272e35	1
vimqa_train_006748	vimqa_ctx_604d675ad3bd84a0	1
vimqa_train_006749	vimqa_ctx_57793b0454e133a3	1
vimqa_train_006750	vimqa_ctx_ff89137cde9a2621	1
vimqa_train_006751	vimqa_ctx_c466b6870a94137f	1
vimqa_train_006752	vimqa_ctx_be902a105a883228	1
vimqa_train_006753	vimqa_ctx_7ccb407e77dd630f	1
vimqa_train_006754	vimqa_ctx_6d37151647187adc	1
vimqa_train_006755	vimqa_ctx_2073a3344b4b479d	1
vimqa_train_006756	vimqa_ctx_8dbccdf522dd486f	1
vimqa_train_006757	vimqa_ctx_9fb3faf41f99ce33	1
vimqa_train_006758	vimqa_ctx_d8044b6377dc2064	1
vimqa_train_006759	vimqa_ctx_641296d737858fd2	1
vimqa_train_006760	vimqa_ctx_b89f30341f0f503b	1
vimqa_train_006761	vimqa_ctx_5f43d43cc8c098de	1
vimqa_train_006762	vimqa_ctx_144ef48fe0ff52cc	1
vimqa_train_006763	vimqa_ctx_cebcbd7f4f85fdfc	1
vimqa_train_006764	vimqa_ctx_c85ecce8b3a5bc9d	1
vimqa_train_006765	vimqa_ctx_f61b24ab234cdd9b	1
vimqa_train_006766	vimqa_ctx_0100b4a240da756b	1
vimqa_train_006767	vimqa_ctx_ad6fcef8c05d7c69	1
vimqa_train_006768	vimqa_ctx_8770dacce4fbfd17	1
vimqa_train_006769	vimqa_ctx_b218456b4e0cf9fc	1
vimqa_train_006770	vimqa_ctx_53003eecbd0e3ba7	1
vimqa_train_006771	vimqa_ctx_252f7eb948cb50a7	1
vimqa_train_006772	vimqa_ctx_6b81093c47d2bd5f	1
vimqa_train_006773	vimqa_ctx_26d9bb0c2547b0b6	1
vimqa_train_006774	vimqa_ctx_8bb8b83352f96378	1
vimqa_train_006775	vimqa_ctx_3606005b67bcb47c	1
vimqa_train_006776	vimqa_ctx_1912eeda056e5889	1
vimqa_train_006777	vimqa_ctx_1cef7eac2b1f1778	1
vimqa_train_006778	vimqa_ctx_8ccbefa65e1df1f3	1
vimqa_train_006779	vimqa_ctx_ef4137026e662b3c	1
vimqa_train_006780	vimqa_ctx_6374bae1ca2c333f	1
vimqa_train_006781	vimqa_ctx_2a3e7c0eed0508a3	1
vimqa_train_006782	vimqa_ctx_4486e0f9110ea27e	1
vimqa_train_006783	vimqa_ctx_b2e5d14ffbe6e294	1
vimqa_train_006784	vimqa_ctx_f14e728644cffff5	1
vimqa_train_006785	vimqa_ctx_0fdbcc55f2bd0990	1
vimqa_train_006786	vimqa_ctx_6663627accefdbdf	1
vimqa_train_006787	vimqa_ctx_5c7619cf4cd856d0	1
vimqa_train_006788	vimqa_ctx_74c699dbd63fe303	1
vimqa_train_006789	vimqa_ctx_7434c05483c78524	1
vimqa_train_006790	vimqa_ctx_27c3189691d23e91	1
vimqa_train_006791	vimqa_ctx_f971273ee693a99f	1
vimqa_train_006792	vimqa_ctx_4d39f342014737bd	1
vimqa_train_006793	vimqa_ctx_8d143a5f0a3b00dc	1
vimqa_train_006794	vimqa_ctx_587f048ea2995981	1
vimqa_train_006795	vimqa_ctx_e2035fb3d693865a	1
vimqa_train_006796	vimqa_ctx_4e8ef882ab8a8763	1
vimqa_train_006797	vimqa_ctx_54a20807cca5c1ad	1
vimqa_train_006798	vimqa_ctx_b0cf87589bdc4045	1
vimqa_train_006799	vimqa_ctx_196a8c1dbd1fd12b	1
vimqa_train_006800	vimqa_ctx_fea084adf2623a32	1
vimqa_train_006801	vimqa_ctx_077695d4172d2d88	1
vimqa_train_006802	vimqa_ctx_94b4e946c1737209	1
vimqa_train_006803	vimqa_ctx_c719694bd06f189e	1
vimqa_train_006804	vimqa_ctx_5876c8ebaa94c8fb	1
vimqa_train_006805	vimqa_ctx_b8c4589c1ca2c2e0	1
vimqa_train_006806	vimqa_ctx_ab2b056837f1275d	1
vimqa_train_006807	vimqa_ctx_ef2d55ef1af6b79c	1
vimqa_train_006808	vimqa_ctx_4a14988b4eb44fb9	1
vimqa_train_006809	vimqa_ctx_0f66a9aa3a07982d	1
vimqa_train_006810	vimqa_ctx_1e583e445e83455b	1
vimqa_train_006811	vimqa_ctx_351ef1b761dab67b	1
vimqa_train_006812	vimqa_ctx_b88287c44a7489eb	1
vimqa_train_006813	vimqa_ctx_2a3e7c0eed0508a3	1
vimqa_train_006814	vimqa_ctx_6a07ace7642fefd5	1
vimqa_train_006815	vimqa_ctx_ada1679795716f8b	1
vimqa_train_006816	vimqa_ctx_2cd008efa2a0d7ee	1
vimqa_train_006817	vimqa_ctx_cc6e3f82ef9ed136	1
vimqa_train_006818	vimqa_ctx_37214b3c1815765a	1
vimqa_train_006819	vimqa_ctx_1f0ac8e19786f33e	1
vimqa_train_006820	vimqa_ctx_f79876831e48f849	1
vimqa_train_006821	vimqa_ctx_9a6a9711a4009fa4	1
vimqa_train_006822	vimqa_ctx_d81087c315412297	1
vimqa_train_006823	vimqa_ctx_39f5f8b39908e463	1
vimqa_train_006824	vimqa_ctx_3fb190288aec6442	1
vimqa_train_006825	vimqa_ctx_13123d4d9fb0525f	1
vimqa_train_006826	vimqa_ctx_83f3ac722ba2f317	1
vimqa_train_006827	vimqa_ctx_33c1e5a9abc574bd	1
vimqa_train_006828	vimqa_ctx_691dc533619c5b3c	1
vimqa_train_006829	vimqa_ctx_3faebb23fbdbe243	1
vimqa_train_006830	vimqa_ctx_ca03cdb110752a3d	1
vimqa_train_006831	vimqa_ctx_edfbb4683ac23ecd	1
vimqa_train_006832	vimqa_ctx_5c79962aa661290f	1
vimqa_train_006833	vimqa_ctx_ec5c326b00c82ade	1
vimqa_train_006834	vimqa_ctx_3cb4ab905e08a2be	1
vimqa_train_006835	vimqa_ctx_c7d791bdd5755f03	1
vimqa_train_006836	vimqa_ctx_d0a5f361b65dfd36	1
vimqa_train_006837	vimqa_ctx_fce909bf8927dd83	1
vimqa_train_006838	vimqa_ctx_abf8fdfb879fa75f	1
vimqa_train_006839	vimqa_ctx_37812ea6f49ea047	1
vimqa_train_006840	vimqa_ctx_37214b3c1815765a	1
vimqa_train_006841	vimqa_ctx_4c981b8eb4f5cbf0	1
vimqa_train_006842	vimqa_ctx_e22dadabccdf33b0	1
vimqa_train_006843	vimqa_ctx_9f0ba2f2e62b0804	1
vimqa_train_006844	vimqa_ctx_be58d6e059a0c231	1
vimqa_train_006845	vimqa_ctx_98ee9af5c04f9dd0	1
vimqa_train_006846	vimqa_ctx_c001cbbfdf46397e	1
vimqa_train_006847	vimqa_ctx_2c9cc685cf4a3eb7	1
vimqa_train_006848	vimqa_ctx_d3a47ac22cc987eb	1
vimqa_train_006849	vimqa_ctx_065a9e165f989b1c	1
vimqa_train_006850	vimqa_ctx_1123fb38ea7ddb15	1
vimqa_train_006851	vimqa_ctx_f2a101d578c9dc09	1
vimqa_train_006852	vimqa_ctx_8c408888492552c8	1
vimqa_train_006853	vimqa_ctx_8b572974e0984bf3	1
vimqa_train_006854	vimqa_ctx_75e0f1f95bfe41b5	1
vimqa_train_006855	vimqa_ctx_b564131599b09818	1
vimqa_train_006856	vimqa_ctx_4c53e169475d7654	1
vimqa_train_006857	vimqa_ctx_0fefa5a040248d02	1
vimqa_train_006858	vimqa_ctx_71976c119574f9a3	1
vimqa_train_006859	vimqa_ctx_510a8c25889f7d6c	1
vimqa_train_006860	vimqa_ctx_f2bc2baa71d007dc	1
vimqa_train_006861	vimqa_ctx_c82ec1b7d347415d	1
vimqa_train_006862	vimqa_ctx_921d80df5f71a354	1
vimqa_train_006863	vimqa_ctx_e9ce9ea99b226420	1
vimqa_train_006864	vimqa_ctx_a0e6244eb766d24b	1
vimqa_train_006865	vimqa_ctx_2db8891cdae2b23a	1
vimqa_train_006866	vimqa_ctx_b769b08d2adbdc04	1
vimqa_train_006867	vimqa_ctx_da1e516ed92e3b90	1
vimqa_train_006868	vimqa_ctx_89ad091cc5ee8b10	1
vimqa_train_006869	vimqa_ctx_4a7bd55b5e9bd3a3	1
vimqa_train_006870	vimqa_ctx_138ab139694b9c77	1
vimqa_train_006871	vimqa_ctx_4f288d7ef5448c10	1
vimqa_train_006872	vimqa_ctx_b12383f9c1d9ed15	1
vimqa_train_006873	vimqa_ctx_c9a33aec6d89122e	1
vimqa_train_006874	vimqa_ctx_cff76b73dc746c8d	1
vimqa_train_006875	vimqa_ctx_6f8b776b40caf436	1
vimqa_train_006876	vimqa_ctx_2261a1060d83e701	1
vimqa_train_006877	vimqa_ctx_5c54224408cdf2d0	1
vimqa_train_006878	vimqa_ctx_286e1aa736321c16	1
vimqa_train_006879	vimqa_ctx_916b59b699f46222	1
vimqa_train_006880	vimqa_ctx_181559047e74b456	1
vimqa_train_006881	vimqa_ctx_32f24a64911b059e	1
vimqa_train_006882	vimqa_ctx_5ed9c1623361c1b6	1
vimqa_train_006883	vimqa_ctx_b3f65dd68b8c9506	1
vimqa_train_006884	vimqa_ctx_754c45fc9c792650	1
vimqa_train_006885	vimqa_ctx_ccafb63cd56aa54d	1
vimqa_train_006886	vimqa_ctx_cd4c9f26f36ddb77	1
vimqa_train_006887	vimqa_ctx_2695a311b50f428a	1
vimqa_train_006888	vimqa_ctx_ecb2bc44a11a4e09	1
vimqa_train_006889	vimqa_ctx_463d03708ed148a1	1
vimqa_train_006890	vimqa_ctx_ee299c719c404bd3	1
vimqa_train_006891	vimqa_ctx_4601faac0089ae5d	1
vimqa_train_006892	vimqa_ctx_3606005b67bcb47c	1
vimqa_train_006893	vimqa_ctx_8a8ed6546ebdf646	1
vimqa_train_006894	vimqa_ctx_e83a1cceee60eb35	1
vimqa_train_006895	vimqa_ctx_23937d14d9692b82	1
vimqa_train_006896	vimqa_ctx_5daf557c74e76586	1
vimqa_train_006897	vimqa_ctx_01e0f678d9cf8242	1
vimqa_train_006898	vimqa_ctx_a32d6308b7c9abf6	1
vimqa_train_006899	vimqa_ctx_96861cb5173ede9e	1
vimqa_train_006900	vimqa_ctx_3dcbfa611750f0f0	1
vimqa_train_006901	vimqa_ctx_6b97bbc12a5ead38	1
vimqa_train_006902	vimqa_ctx_87e00b60a7e017d7	1
vimqa_train_006903	vimqa_ctx_f3b4c2d5512eae7c	1
vimqa_train_006904	vimqa_ctx_94b4e946c1737209	1
vimqa_train_006905	vimqa_ctx_71fa1e0b6c4d9b50	1
vimqa_train_006906	vimqa_ctx_b7b1b086799fd996	1
vimqa_train_006907	vimqa_ctx_c460f4bd1838c582	1
vimqa_train_006908	vimqa_ctx_a4b1cefa090e2c20	1
vimqa_train_006909	vimqa_ctx_a41565530ecf94af	1
vimqa_train_006910	vimqa_ctx_89bc90f94f727999	1
vimqa_train_006911	vimqa_ctx_387982aeaa225f81	1
vimqa_train_006912	vimqa_ctx_0a970afc9c6a05f9	1
vimqa_train_006913	vimqa_ctx_166d64e84678c6e6	1
vimqa_train_006914	vimqa_ctx_1653893298640da0	1
vimqa_train_006915	vimqa_ctx_3e118a0eab8b77b3	1
vimqa_train_006916	vimqa_ctx_a0fe600dfe94c78a	1
vimqa_train_006917	vimqa_ctx_c2f4cf901dcc2e28	1
vimqa_train_006918	vimqa_ctx_8ca12dcf069f4985	1
vimqa_train_006919	vimqa_ctx_3027c49403debd6c	1
vimqa_train_006920	vimqa_ctx_278bc3f5019e3636	1
vimqa_train_006921	vimqa_ctx_a747c94cd505b76b	1
vimqa_train_006922	vimqa_ctx_86f2dd12325b86c3	1
vimqa_train_006923	vimqa_ctx_a179e51a341ae0a1	1
vimqa_train_006924	vimqa_ctx_fdb43b3c73f737c1	1
vimqa_train_006925	vimqa_ctx_0cfbef5501fea2f1	1
vimqa_train_006926	vimqa_ctx_319b5b61baa9f510	1
vimqa_train_006927	vimqa_ctx_ca077c1764fab8a8	1
vimqa_train_006928	vimqa_ctx_67dcbb44f55a9b42	1
vimqa_train_006929	vimqa_ctx_450e086a9b613f2a	1
vimqa_train_006930	vimqa_ctx_bf4479b2aa383ac2	1
vimqa_train_006931	vimqa_ctx_2695a311b50f428a	1
vimqa_train_006932	vimqa_ctx_463d03708ed148a1	1
vimqa_train_006933	vimqa_ctx_f59da2b4cae2993e	1
vimqa_train_006934	vimqa_ctx_b6942e1e6fd654f4	1
vimqa_train_006935	vimqa_ctx_d008989e05995938	1
vimqa_train_006936	vimqa_ctx_a6c35bffa52e3da9	1
vimqa_train_006937	vimqa_ctx_459fde16b2060eea	1
vimqa_train_006938	vimqa_ctx_42acb60581a58953	1
vimqa_train_006939	vimqa_ctx_3be5f74d4e1e6d6b	1
vimqa_train_006940	vimqa_ctx_ce01a77f48a1c0ce	1
vimqa_train_006941	vimqa_ctx_63c12a0d4997ee16	1
vimqa_train_006942	vimqa_ctx_055e4fbb2407a359	1
vimqa_train_006943	vimqa_ctx_d0e1a925d98dba6a	1
vimqa_train_006944	vimqa_ctx_f61b24ab234cdd9b	1
vimqa_train_006945	vimqa_ctx_35b4a84a5ec32e44	1
vimqa_train_006946	vimqa_ctx_9124d4b4528e2e2c	1
vimqa_train_006947	vimqa_ctx_ac8ebb1416a8b6cf	1
vimqa_train_006948	vimqa_ctx_b9eaee709f5e7405	1
vimqa_train_006949	vimqa_ctx_e27d8acd73f18f89	1
vimqa_train_006950	vimqa_ctx_25d2c149f366bbb5	1
vimqa_train_006951	vimqa_ctx_8615f62e7448fc91	1
vimqa_train_006952	vimqa_ctx_ddac6fd7b8d64fd4	1
vimqa_train_006953	vimqa_ctx_7c84b752c406fd97	1
vimqa_train_006954	vimqa_ctx_759e6e3c5d9cc80a	1
vimqa_train_006955	vimqa_ctx_79ed797171c637e9	1
vimqa_train_006956	vimqa_ctx_6e5523ca991785b3	1
vimqa_train_006957	vimqa_ctx_2f90cf8423716250	1
vimqa_train_006958	vimqa_ctx_5bb2750daabb4b3e	1
vimqa_train_006959	vimqa_ctx_0e9ee0c0db320921	1
vimqa_train_006960	vimqa_ctx_041520780db2aede	1
vimqa_train_006961	vimqa_ctx_f723bc8ce1dad42a	1
vimqa_train_006962	vimqa_ctx_8f8e5624781a784d	1
vimqa_train_006963	vimqa_ctx_181559047e74b456	1
vimqa_train_006964	vimqa_ctx_b79bf33f5165db6a	1
vimqa_train_006965	vimqa_ctx_1164f65068aaa290	1
vimqa_train_006966	vimqa_ctx_4c6e2191c38ad20a	1
vimqa_train_006967	vimqa_ctx_ef203117680cf078	1
vimqa_train_006968	vimqa_ctx_4c74b9f57d737fd0	1
vimqa_train_006969	vimqa_ctx_36da6a86277e1c1f	1
vimqa_train_006970	vimqa_ctx_720b2dc4f651889e	1
vimqa_train_006971	vimqa_ctx_4389081f5ecc78e2	1
vimqa_train_006972	vimqa_ctx_395a1d28a3fa5a77	1
vimqa_train_006973	vimqa_ctx_f11ab81cf9b752e9	1
vimqa_train_006974	vimqa_ctx_583ff78f2ba2e5bd	1
vimqa_train_006975	vimqa_ctx_0e9ee0c0db320921	1
vimqa_train_006976	vimqa_ctx_cff76b73dc746c8d	1
vimqa_train_006977	vimqa_ctx_3a62954706fdfc9d	1
vimqa_train_006978	vimqa_ctx_ce31961f8ffb6b2d	1
vimqa_train_006979	vimqa_ctx_252f7eb948cb50a7	1
vimqa_train_006980	vimqa_ctx_ec5a9b76401ece99	1
vimqa_train_006981	vimqa_ctx_9bc41ed1ea3597bf	1
vimqa_train_006982	vimqa_ctx_55bfa1253bdcfc1c	1
vimqa_train_006983	vimqa_ctx_16a334edc3fab7ef	1
vimqa_train_006984	vimqa_ctx_9d1174c688087a67	1
vimqa_train_006985	vimqa_ctx_0ba1116e8c899ae7	1
vimqa_train_006986	vimqa_ctx_a7d3516daea5a6af	1
vimqa_train_006987	vimqa_ctx_ef2d55ef1af6b79c	1
vimqa_train_006988	vimqa_ctx_f711ae4616fd13ad	1
vimqa_train_006989	vimqa_ctx_252f7eb948cb50a7	1
vimqa_train_006990	vimqa_ctx_2c3e7292a1fe13dc	1
vimqa_train_006991	vimqa_ctx_809ac0bd9fcf602d	1
vimqa_train_006992	vimqa_ctx_ce01a77f48a1c0ce	1
vimqa_train_006993	vimqa_ctx_e97f97a701849d9f	1
vimqa_train_006994	vimqa_ctx_6cb866f6c281e1bc	1
vimqa_train_006995	vimqa_ctx_4178ef3b2c982ef5	1
vimqa_train_006996	vimqa_ctx_922f2ed30e971540	1
vimqa_train_006997	vimqa_ctx_c4ed7bdd3ef60e8b	1
vimqa_train_006998	vimqa_ctx_4229896fb8441a1d	1
vimqa_train_006999	vimqa_ctx_f8ee921d58d625d0	1
vimqa_train_007000	vimqa_ctx_9124d4b4528e2e2c	1
vimqa_train_007001	vimqa_ctx_37214b3c1815765a	1
vimqa_train_007002	vimqa_ctx_43b6430ea71cffbc	1
vimqa_train_007003	vimqa_ctx_b329fea50e52b037	1
vimqa_train_007004	vimqa_ctx_5a3eb13fb141013c	1
vimqa_train_007005	vimqa_ctx_774e92f1a66783c7	1
vimqa_train_007006	vimqa_ctx_e6dd1c4b608b42d0	1
vimqa_train_007007	vimqa_ctx_0fe7ea9cbb6b1144	1
vimqa_train_007008	vimqa_ctx_a8bace3e5ee3e364	1
vimqa_train_007009	vimqa_ctx_5956544bc532de97	1
vimqa_train_007010	vimqa_ctx_f730c7476a96f1c1	1
vimqa_train_007011	vimqa_ctx_b9b7b1d4677136fd	1
vimqa_train_007012	vimqa_ctx_94e5857a5db74222	1
vimqa_train_007013	vimqa_ctx_2ba33eb9626cfd18	1
vimqa_train_007014	vimqa_ctx_d1e8b943874666b2	1
vimqa_train_007015	vimqa_ctx_3fb190288aec6442	1
vimqa_train_007016	vimqa_ctx_8740b28040227ad2	1
vimqa_train_007017	vimqa_ctx_6374bae1ca2c333f	1
vimqa_train_007018	vimqa_ctx_242f417d1c56f8e5	1
vimqa_train_007019	vimqa_ctx_759e6e3c5d9cc80a	1
vimqa_train_007020	vimqa_ctx_590f7e0d9def9624	1
vimqa_train_007021	vimqa_ctx_970d0bf656c5c18f	1
vimqa_train_007022	vimqa_ctx_acc8213f7283a398	1
vimqa_train_007023	vimqa_ctx_60a92d01d98e215a	1
vimqa_train_007024	vimqa_ctx_5e81c739ae38e974	1
vimqa_train_007025	vimqa_ctx_929f3abe6f25cc6a	1
vimqa_train_007026	vimqa_ctx_26c3c1b664d1f024	1
vimqa_train_007027	vimqa_ctx_0ec379e0e9bbf705	1
vimqa_train_007028	vimqa_ctx_daecfe9ebcadcb33	1
vimqa_train_007029	vimqa_ctx_683bc3a82698e4d2	1
vimqa_train_007030	vimqa_ctx_26f7b62212d51128	1
vimqa_train_007031	vimqa_ctx_cf289f97a26d914a	1
vimqa_train_007032	vimqa_ctx_b54ce0a4a7218f6c	1
vimqa_train_007033	vimqa_ctx_8df45e6aa2ab3995	1
vimqa_train_007034	vimqa_ctx_f176f1d6ec7e6b45	1
vimqa_train_007035	vimqa_ctx_61ed5bae221b4e7f	1
vimqa_train_007036	vimqa_ctx_8b34694b767d1653	1
vimqa_train_007037	vimqa_ctx_a00115f74e699221	1
vimqa_train_007038	vimqa_ctx_15a3eb16b22d524d	1
vimqa_train_007039	vimqa_ctx_084319480fd3462a	1
vimqa_train_007040	vimqa_ctx_3ce42697daad9bd3	1
vimqa_train_007041	vimqa_ctx_03fceaaf0228b1b7	1
vimqa_train_007042	vimqa_ctx_740e1ea3698fff09	1
vimqa_train_007043	vimqa_ctx_7d8c6f9da3ff0e15	1
vimqa_train_007044	vimqa_ctx_d2c9ba0979e0536f	1
vimqa_train_007045	vimqa_ctx_140ad16b8936ae3e	1
vimqa_train_007046	vimqa_ctx_c5ae59df7c240d9a	1
vimqa_train_007047	vimqa_ctx_40c42ece3277cbc2	1
vimqa_train_007048	vimqa_ctx_3fee0c93087382ee	1
vimqa_train_007049	vimqa_ctx_fdf8b5823172b62f	1
vimqa_train_007050	vimqa_ctx_4e99417cafded5e6	1
vimqa_train_007051	vimqa_ctx_759c7c9c01ae4b80	1
vimqa_train_007052	vimqa_ctx_c001cbbfdf46397e	1
vimqa_train_007053	vimqa_ctx_6781d4bb43b418a7	1
vimqa_train_007054	vimqa_ctx_c525bfbe8d047375	1
vimqa_train_007055	vimqa_ctx_1de6557ddb136412	1
